temperature_C,wavelength_nm,absorption_cm2,archived_emission_reconstruction_cm2,mccumber_emission_cm2,fluorescence_photon_probability_per_nm,energy_equivalent_fluorescence_wavelength_nm
200.0,941.0,4.5705287174217185e-21,1.020996340605983e-21,1.667808298766347e-21,0.006694743278717659,997.2557103172377
200.0,941.5,4.422397148702237e-21,9.828521264263861e-22,1.641687776425648e-21,0.006575905421075602,997.2557103172377
200.0,942.0,4.268942220376579e-21,9.381613512318647e-22,1.612123551543342e-21,0.006443784422130947,997.2557103172377
200.0,942.5,4.110529055137004e-21,8.879575868913263e-22,1.5791125734057378e-21,0.0062984537864177745,997.2557103172377
200.0,943.0,3.947656061614319e-21,8.333592740853063e-22,1.5427093563045395e-21,0.006140215783060494,997.2557103172377
200.0,943.5,3.780950087616474e-21,7.755283733727587e-22,1.5030288332771501e-21,0.005969610355321992,997.2557103172377
200.0,944.0,3.611154303225059e-21,7.156300259998081e-22,1.4602462982167192e-21,0.005787412365739631,997.2557103172377
200.0,944.5,3.4391100254400495e-21,6.54794234192416e-22,1.4145945774590515e-21,0.005594617907020712,997.2557103172377
200.0,945.0,3.265736119443846e-21,5.940823377233545e-22,1.3663596313351026e-21,0.005392424578526772,997.2557103172377
200.0,945.5,3.0920023414135682e-21,5.3445858967606755e-22,1.3158728807931014e-21,0.00518219910430355,997.2557103172377
200.0,946.0,2.918905508610827e-21,4.767680935828749e-22,1.263503752521836e-21,0.0049654462100464794,997.2557103172377
200.0,946.5,2.7474430441424105e-21,4.2172196021817898e-22,1.2096501283666465e-21,0.004743769667234094,997.2557103172377
200.0,947.0,2.5785895509468382e-21,3.6988905295795264e-22,1.1547290371631718e-21,0.004518834772150495,997.2557103172377
200.0,947.5,2.4132733857809242e-21,3.2169429646195876e-22,1.099166306982356e-21,0.0042923272349939135,997.2557103172377
200.0,948.0,2.252359493606476e-21,2.774230438077211e-22,1.0433880184898987e-21,0.0040659196044353745,997.2557103172377
200.0,948.5,2.096631636131823e-21,2.3723023989879947e-22,9.878108088731927e-22,0.003841233645765158,997.2557103172377
200.0,949.0,1.9467812846502714e-21,2.0115343451428246e-22,9.328344283011446e-22,0.003619811935754501,997.2557103172377
200.0,949.5,1.803398936259259e-21,1.6912867312286198e-22,8.788348114928646e-22,0.003403091813283798,997.2557103172377
200.0,950.0,1.6669678534602113e-21,1.410078518227482e-22,8.26157770005284e-22,0.003192382061126115,997.2557103172377
200.0,950.5,1.5378631553907791e-21,1.1657671599208312e-22,7.751148943673654e-22,0.0029888484082017763,997.2557103172377
200.0,951.0,1.4163522217216217e-21,9.557244873168329e-23,7.259798922549699e-22,0.0027935008987576672,997.2557103172377
200.0,951.5,1.302598327727458e-21,7.770016752428985e-23,6.789864331129429e-22,0.002607187212217985,997.2557103172377
200.0,952.0,1.196666601764623e-21,6.264776744136116e-23,6.34327211141066e-22,0.0024305907432930927,997.2557103172377
200.0,952.5,1.0985313963873664e-21,5.009870068973738e-23,5.921538859001097e-22,0.002264232070007156,997.2557103172377
200.0,953.0,1.0080847701803047e-21,3.9742531570552316e-23,5.525778351390511e-22,0.002108473510523332,997.2557103172377
200.0,953.5,9.251470900489884e-22,3.12831974306329e-23,5.156723699023918e-22,0.001963529198602182,997.2557103172377
200.0,954.0,8.494767247427047e-22,2.444513968945457e-23,4.8147485384899375e-22,0.0018294746762345664,997.2557103172377
200.0,954.5,7.807804956837499e-22,1.8977393294073936e-23,4.4998965314501575e-22,0.0017062595224068245,997.2557103172377
200.0,955.0,7.18724935590269e-22,1.465600378894237e-23,4.2119202301509574e-22,0.0015937233742857806,997.2557103172377
200.0,955.5,6.629457800506672e-22,1.1285044946473755e-23,3.9503148093464175e-22,0.0014916098151448705,997.2557103172377
200.0,956.0,6.130578629948049e-22,8.696658998950632e-24,3.7143589046379987e-22,0.0013995827712337645,997.2557103172377
200.0,956.5,5.68664153884528e-22,6.750648008575315e-24,3.503155347733863e-22,0.0013172426690687803,997.2557103172377
200.0,957.0,5.293640375977289e-22,5.334412336319275e-24,3.3156721147270944e-22,0.0012441424741411239,997.2557103172377
200.0,957.5,4.947605340833516e-22,4.364634859955782e-24,3.1507812892989437e-22,0.0011798027886046629,997.2557103172377
200.0,958.0,4.644668616841226e-22,3.793250284529719e-24,3.0072981378863377e-22,0.0011237268041855944,997.2557103172377
200.0,958.5,4.381122431528135e-22,3.6222851937066e-24,2.8840193809738707e-22,0.0010754147698932468,997.2557103172377
200.0,959.0,4.1534713106687724e-22,3.93542944649087e-24,2.779761492968239e-22,0.0010343782903566236,997.2557103172377
200.0,959.5,3.95849417741494e-22,4.95870865273781e-24,2.693409440233858e-22,0.0010001583217144577,997.2557103172377
200.0,960.0,3.7933496178949047e-22,7.167639094214237e-24,2.623999888053541e-22,0.0009723557150999149,997.2557103172377
200.0,960.5,3.6558305886224737e-22,1.1461528119328893e-23,2.570917333206192e-22,0.0009507031363537224,997.2557103172377
200.0,961.0,3.545015700060351e-22,1.9422834648259656e-23,2.534392476967222e-22,0.0009352476189814803,997.2557103172377
200.0,961.5,3.4628689003181725e-22,3.366449397990012e-23,2.5167378208657133e-22,0.0009268023204219474,997.2557103172377
200.0,962.0,3.417814971428211e-22,5.82343935992372e-23,2.5251621014737324e-22,0.0009279728404348573,997.2557103172377
200.0,962.5,3.43189127920323e-22,9.899111945942148e-23,2.577541154924846e-22,0.000945254920354469,997.2557103172377
200.0,963.0,3.553264282120831e-22,1.6379551901968653e-22,2.7128361524893313e-22,0.0009928067175737653,997.2557103172377
200.0,963.5,3.874806511443812e-22,2.62300416171566e-22,3.007202322124087e-22,0.0010982521527477139,997.2557103172377
200.0,964.0,4.555792644250895e-22,4.051037532799207e-22,3.5940636740838494e-22,0.0013098571121003227,997.2557103172377
200.0,964.5,5.837107731947431e-22,6.0210069861725535e-22,4.680813597972848e-22,0.0017023886296882774,997.2557103172377
200.0,965.0,8.032552312259179e-22,8.600593253406808e-22,6.547442015137467e-22,0.0023763406583967414,997.2557103172377
200.0,965.5,1.147553560687854e-21,1.1797363593175828e-21,9.507759239602529e-22,0.003443621054307225,997.2557103172377
200.0,966.0,1.6409565976819523e-21,1.5531765990135765e-21,1.3819173876527722e-21,0.004994820284192252,997.2557103172377
200.0,966.5,2.2837174340301567e-21,1.9620663545240295e-21,1.954788633400145e-21,0.007050804332838201,997.2557103172377
200.0,967.0,3.0378559386211563e-21,2.3780024933189555e-21,2.6429548836513636e-21,0.009513277044479344,997.2557103172377
200.0,967.5,3.821752144579716e-21,2.7651991545374575e-21,3.3794258924762253e-21,0.012139067422977884,997.2557103172377
200.0,968.0,4.520212467826982e-21,3.0855153551742055e-21,4.062466582327819e-21,0.014562457248800315,997.2557103172377
200.0,968.5,5.01095634937289e-21,3.3049324847443903e-21,4.577146739903548e-21,0.016373541568562185,997.2557103172377
200.0,969.0,5.199999834980717e-21,3.399999892102777e-21,4.827402833383645e-21,0.017233152211407338,997.2557103172377
200.0,969.5,5.0520645600980036e-21,3.3625849135657406e-21,4.766590471557017e-21,0.016980984985010692,997.2557103172377
200.0,970.0,4.602568637564293e-21,3.201613062202864e-21,4.413272195184256e-21,0.015689896115990153,997.2557103172377
200.0,970.5,3.9456256724838e-21,2.9413074417577743e-21,3.84494894558767e-21,0.013641267008563844,997.2557103172377
200.0,971.0,3.2036234584426016e-21,2.6164179178417594e-21,3.1726575274913622e-21,0.011232917421963029,997.2557103172377
200.0,971.5,2.4918305023728865e-21,2.265757153811064e-21,2.5078412844769716e-21,0.008860844576954388,997.2557103172377
200.0,972.0,1.891901001402289e-21,1.9257033251595498e-21,1.9349626022617712e-21,0.0068226612233524,997.2557103172377
200.0,972.5,1.4417992336933689e-21,1.6251565594092658e-21,1.498526361719111e-21,0.0052729328232638,997.2557103172377
200.0,973.0,1.1411995574644501e-21,1.3828157630220826e-21,1.2053118898626558e-21,0.004232474700027832,997.2557103172377
200.0,973.5,9.656156292432774e-22,1.2068978121609775e-21,1.0363661358518677e-21,0.0036317477931892823,997.2557103172377
200.0,974.0,8.815046289559716e-22,1.096773233688908e-21,9.613852352321505e-22,0.003362078981781145,997.2557103172377
200.0,974.5,8.572153871140504e-22,1.0456607015855548e-21,9.499912091495922e-22,0.003315419624684934,997.2557103172377
200.0,975.0,8.683186106659234e-22,1.0435075278328596e-21,9.778187939053672e-22,0.003405541747870201,997.2557103172377
200.0,975.5,8.9847768446206e-22,1.0794154664965613e-21,1.0280851453846211e-21,0.0035732736792296756,997.2557103172377
200.0,976.0,9.379310290910891e-22,1.143294065209346e-21,1.0905060964725451e-21,0.003782466743765152,997.2557103172377
200.0,976.5,9.813271131461874e-22,1.2267167244034178e-21,1.159309234051328e-21,0.004012883906777827,997.2557103172377
200.0,977.0,1.025873697189009e-21,1.3231455668446964e-21,1.2314041223919988e-21,0.004253717455545824,997.2557103172377
200.0,977.5,1.0700936297081967e-21,1.4277575600675326e-21,1.3050964782762714e-21,0.0044990606174519126,997.2557103172377
200.0,978.0,1.1131195423612416e-21,1.5370899959730158e-21,1.3793348452536009e-21,0.004745266190422318,997.2557103172377
200.0,978.5,1.1543465997148934e-21,1.6486599190847441e-21,1.453329638744347e-21,0.0049896157469861485,997.2557103172377
200.0,979.0,1.1932835623062519e-21,1.760642826657574e-21,1.5263864953745785e-21,0.0052297392862585244,997.2557103172377
200.0,979.5,1.2294993712931563e-21,1.871639519259358e-21,1.5978466073450724e-21,0.005463407753744832,997.2557103172377
200.0,980.0,1.2626099208345228e-21,1.980527466754629e-21,1.66707393753684e-21,0.005688488052854558,997.2557103172377
200.0,980.5,1.2922792697806981e-21,2.08637790848979e-21,1.7334603688087873e-21,0.005902959671530445,997.2557103172377
200.0,981.0,1.3182249933058388e-21,2.1884171801760985e-21,1.7964368328790763e-21,0.006104951422127646,997.2557103172377
200.0,981.5,1.3402245442822505e-21,2.286011769708676e-21,1.8554867281033443e-21,0.006292785490002259,997.2557103172377
200.0,982.0,1.3581189893256372e-21,2.378666701579377e-21,1.9101567120021864e-21,0.006465012052125676,997.2557103172377
200.0,982.5,1.3718169467887374e-21,2.466028364154271e-21,1.96006854897433e-21,0.006620447028371517,997.2557103172377
200.0,983.0,1.3812950916323061e-21,2.5478841057768583e-21,2.004926803856337e-21,0.006758195359007785,997.2557103172377
200.0,983.5,1.3865975495799378e-21,2.6241600133357642e-21,2.044525290250383e-21,0.006877669797239393,997.2557103172377
200.0,984.0,1.3878332717889737e-21,2.6949134401742416e-21,2.078750745066304e-21,0.006978600147493372,997.2557103172377
200.0,984.5,1.3851711880891022e-21,2.7603212930834518e-21,2.1075830935762217e-21,0.007061030954166892,997.2557103172377
200.0,985.0,1.3788345524273877e-21,2.8206642803279086e-21,2.131094107763927e-21,0.007125313831838769,997.2557103172377
200.0,985.5,1.3690933698035822e-21,2.8763069187546964e-21,2.1494425510006938e-21,0.00717208815010539,997.2557103172377
200.0,986.0,1.3562556115150838e-21,2.9276763292123387e-21,2.1628665713838014e-21,0.007202252777274578,997.2557103172377
200.0,986.5,1.3406583294277006e-21,2.9752404261244882e-21,2.1716748814980995e-21,0.007216934121227812,997.2557103172377
200.0,987.0,1.3226577605044565e-21,3.0194842895280966e-21,2.1762351517110603e-21,0.007217445305267032,997.2557103172377
200.0,987.5,1.3026195323085905e-21,3.060889768285847e-21,2.17696122771798e-21,0.007205241937668616,997.2557103172377
200.0,988.0,1.2809093733775372e-21,3.099915891092158e-21,2.174299803377852e-21,0.007181876610157024,997.2557103172377
200.0,988.5,1.2578838235969077e-21,3.1369827106018396e-21,2.1687156974950923e-21,0.007148949339744088,997.2557103172377
200.0,989.0,1.2338828630841903e-21,3.1724583787330296e-21,2.160679020436001e-21,0.007108064823936001,997.2557103172377
200.0,989.5,1.2092222381498657e-21,3.2066508667831246e-21,2.1506505715378976e-21,0.0070607844031838314,997.2557103172377
200.0,990.0,1.1841879077166323e-21,3.2398035225641688e-21,2.139069722838693e-21,0.007008586751194574,997.2557103172377
200.0,990.5,1.159031701428986e-21,3.2720930509189304e-21,2.1263434730431733e-21,0.006952832869513465,997.2557103172377
200.0,991.0,1.1339683914015385e-21,3.303632744895174e-21,2.1128372389800055e-21,0.006894737179237497,997.2557103172377
200.0,991.5,1.1091737737092965e-21,3.3344787461458023e-21,2.098866864646617e-21,0.0068353429329250336,997.2557103172377
200.0,992.0,1.0847844664392699e-21,3.364637920916135e-21,2.0846933824614426e-21,0.006775506875338332,997.2557103172377
200.0,992.5,1.0608991213808218e-21,3.394077149669926e-21,2.0705202708108696e-21,0.00671589219416962,997.2557103172377
200.0,993.0,1.0375800396128032e-21,3.422736049838048e-21,2.0564914976217783e-21,0.006656964108733126,997.2557103172377
200.0,993.5,1.0148560997552324e-21,3.450535861547722e-21,2.0426922697714066e-21,0.006598994261971454,997.2557103172377
200.0,994.0,9.927267969371296e-22,3.477392978164769e-21,2.0291523701197642e-21,0.0065420734110516205,997.2557103172377
200.0,994.5,9.711662817643531e-22,3.503227428126063e-21,2.015850043418479e-21,0.006486125739762347,997.2557103172377
200.0,995.0,9.501278031842157e-22,3.5279717606687624e-21,2.0027173143966385e-21,0.006430927605491658,997.2557103172377
200.0,995.5,9.295484542726913e-22,3.5515787198692016e-21,1.9896466472451182e-21,0.006376130366663519,997.2557103172377
200.0,996.0,9.093538170474252e-22,3.574026091404289e-21,1.976498177172708e-21,0.006321284771669709,997.2557103172377
200.0,996.5,8.894625063065473e-22,3.595318318138644e-21,1.9631075332017076e-21,0.006265866947124197,997.2557103172377
200.0,997.0,8.697906124932913e-22,3.615490135195644e-21,1.9492942715845365e-21,0.006209306023206268,997.2557103172377
200.0,997.5,8.502549328702618e-22,3.6346033387831605e-21,1.9348684118430315e-21,0.006151005398496985,997.2557103172377
200.0,998.0,8.307765561033871e-22,3.652745170606424e-21,1.91963843931562e-21,0.0060903684042083696,997.2557103172377
200.0,998.5,8.112838914877974e-22,3.67002549059054e-21,1.9034187632961567e-21,0.006026821937637544,997.2557103172377
200.0,999.0,7.917144359962497e-22,3.686570314531951e-21,1.886034845189879e-21,0.0059598324492881275,997.2557103172377
200.0,999.5,7.720165413275576e-22,3.702516563440255e-21,1.8673287603015903e-21,0.005888923104698937,997.2557103172377
200.0,1000.0,7.521506255969406e-22,3.718006408983234e-21,1.8471638503381933e-21,0.005813687876892997,997.2557103172377
200.0,1000.5,7.32089728694102e-22,3.733181618931887e-21,1.82542809034019e-21,0.0057338014293418435,997.2557103172377
200.0,1001.0,7.118195122832284e-22,3.748177498708679e-21,1.8020362665842022e-21,0.005649025150023974,997.2557103172377
200.0,1001.5,6.913381083416963e-22,3.763116429039001e-21,1.776931862383483e-21,0.005559212195790484,997.2557103172377
200.0,1002.0,6.706555133148966e-22,3.77810625036404e-21,1.750087822758351e-21,0.005464308971989961,997.2557103172377
200.0,1002.5,6.497925278871783e-22,3.79323339659546e-21,1.7215060727448962e-21,0.005364352706540446,997.2557103172377
200.0,1003.0,6.287797977269872e-22,3.8085641068057505e-21,1.6912171506537698e-21,0.0052594694063257084,997.2557103172377
200.0,1003.5,6.076565513094183e-22,3.82414119405396e-21,1.6592788726382778e-21,0.005149868827454876,997.2557103172377
200.0,1004.0,5.8646918627747315e-22,3.839984853179262e-21,1.6257743515728558e-21,0.005035837501607999,997.2557103172377
200.0,1004.5,5.652699567775134e-22,3.856095084181656e-21,1.5908100230949766e-21,0.004917731864034343,997.2557103172377
200.0,1005.0,5.441156607947149e-22,3.8724541156026685e-21,1.5545134052188252e-21,0.004795970638131761,997.2557103172377
200.0,1005.5,5.230662770014237e-22,3.889032059080324e-21,1.5170304305162315e-21,0.0046710259916278645,997.2557103172377
200.0,1006.0,5.021839550151965e-22,3.9057921600073265e-21,1.4785235093781633e-21,0.004543417041955851,997.2557103172377
200.0,1006.5,4.815321066310387e-22,3.922699279363513e-21,1.4391696637722243e-21,0.004413703652808631,997.2557103172377
200.0,1007.0,4.611744465665432e-22,3.939727567754741e-21,1.3991582916682207e-21,0.004282479172018598,997.2557103172377
200.0,1007.5,4.411749419747925e-22,3.95687217841961e-21,1.3586914888440602e-21,0.004150371066019673,997.2557103172377
200.0,1008.0,4.2159735806047746e-22,3.9741585568554775e-21,1.3179831075623132e-21,0.004018037694438554,997.2557103172377
200.0,1008.5,4.0250563673313165e-22,3.991656577205886e-21,1.2772603436790511e-21,0.0038861728144628585,997.2557103172377
200.0,1009.0,3.839646286700515e-22,4.009493063060843e-21,1.236766579827675e-21,0.0037555138444230044,997.2557103172377
200.0,1009.5,3.6604122927599973e-22,4.027865116050687e-21,1.1967657750851462e-21,0.0036268547143047127,997.2557103172377
200.0,1010.0,3.4880612048808417e-22,4.047053848336713e-21,1.1575492209180185e-21,0.0035010657186630295,997.2557103172377
200.0,1010.5,3.3233606793871366e-22,4.06743932679217e-21,1.1194447215191432e-21,0.0033791204496099784,997.2557103172377
200.0,1011.0,3.1671689969437627e-22,4.089513497699329e-21,1.0828288527913219e-21,0.003262131681691114,997.2557103172377
200.0,1011.5,3.020471160831415e-22,4.113891899756202e-21,1.048142404637973e-21,0.0031513963978527615,997.2557103172377
200.0,1012.0,2.8844220634153375e-22,4.141326588773617e-21,1.0159095496536305e-21,0.0030484514575849545,997.2557103172377
200.0,1012.5,2.760394448888359e-22,4.172710580539831e-21,9.867602447431605e-22,0.002955138279577906,997.2557103172377
200.0,1013.0,2.6500331869011733e-22,4.209087140446557e-21,9.614566654487708e-22,0.0028736788014115332,997.2557103172377
200.0,1013.5,2.5553125754184967e-22,4.251648571798609e-21,9.409227846325256e-22,0.0028067599066874593,997.2557103172377
200.0,1014.0,2.478594148446198e-22,4.3017350041235476e-21,9.262763621098892e-22,0.0027576240146783373,997.2557103172377
200.0,1014.5,2.4226819594035397e-22,4.360822276268186e-21,9.188623175658818e-22,0.002730162688862042,997.2557103172377
200.0,1015.0,2.390871048737194e-22,4.430509819495078e-21,9.202858409975309e-22,0.002729008336837945,997.2557103172377
200.0,1015.5,2.3869820275833266e-22,4.5124968275722944e-21,9.324423117962481e-22,0.002759615353946209,997.2557103172377
200.0,1016.0,2.4153800104293243e-22,4.608551156721098e-21,9.575428595426129e-22,0.0028283274034932807,997.2557103172377
200.0,1016.5,2.4809640128232267e-22,4.720474186595777e-21,9.981294135947149e-22,0.002942412881005987,997.2557103172377
200.0,1017.0,2.589125804388911e-22,4.850053160463203e-21,1.0570776495089755e-21,0.0031100643122298605,997.2557103172377
200.0,1017.5,2.745668877033907e-22,4.9990094864145365e-21,1.1375826735725159e-21,0.0033403470306664815,997.2557103172377
200.0,1018.0,2.9566814698980925e-22,5.168936941157364e-21,1.2431231372711343e-21,0.0036430852061106133,997.2557103172377
200.0,1018.5,3.2283575925915184e-22,5.361239066014253e-21,1.377399076228071e-21,0.004028672324996433,997.2557103172377
200.0,1019.0,3.5667690759472353e-22,5.577057677192084e-21,1.5442422830827171e-21,0.004507803691280687,997.2557103172377
200.0,1019.5,3.97758334914384e-22,5.817200972154586e-21,1.7474943851907072e-21,0.005091117960241978,997.2557103172377
200.0,1020.0,4.465736788181844e-22,6.0820756749627164e-21,1.9908541448412738e-21,0.005788753381935356,997.2557103172377
200.0,1020.5,5.035070199036587e-22,6.371616354337552e-21,2.277694382742419e-21,0.006609821108124117,997.2557103172377
200.0,1021.0,5.68794410597198e-22,6.685225646936336e-21,2.6108542432505596e-21,0.007561813288295911,997.2557103172377
200.0,1021.5,6.424846719225047e-22,7.021722962460978e-21,2.99241112104443e-21,0.008649959366324353,997.2557103172377
200.0,1022.0,7.244021087787677e-22,7.379304901773269e-21,3.423443638445312e-21,0.009876564180215812,997.2557103172377
200.0,1022.5,8.141139962495937e-22,7.755521830881445e-21,3.903799454366391e-21,0.011240367832960063,997.2557103172377
200.0,1023.0,9.109045787475703e-22,8.147273438075565e-21,4.431877907536029e-21,0.012735955821543101,997.2557103172377
200.0,1023.5,1.0137595199881026e-21,8.550826101489204e-21,5.004449431099372e-21,0.01435328169381056,997.2557103172377
200.0,1024.0,1.121361460124795e-21,8.961846008635694e-21,5.616519664264912e-21,0.016077323418866835,997.2557103172377
200.0,1024.5,1.2321011733980943e-21,9.375467011067752e-21,6.261266336558047e-21,0.01788795188385483,997.2557103172377
200.0,1025.0,1.3441027611971597e-21,9.786364133592069e-21,6.930048723341433e-21,0.019760008068844946,997.2557103172377
200.0,1025.5,1.4552653544027557e-21,1.0188865049781542e-20,7.61251009232771e-21,0.021663644171778528,997.2557103172377
200.0,1026.0,1.5633194569885462e-21,1.0577070443216768e-20,8.296772430094122e-21,0.02356492306093078,997.2557103172377
200.0,1026.5,1.6658974260098116e-21,1.094498729342457e-20,8.969729416213864e-21,0.025426689430888667,997.2557103172377
200.0,1027.0,1.760613544140772e-21,1.1286685587829997e-20,9.617421689574474e-21,0.02720966378439515,997.2557103172377
200.0,1027.5,1.845151766250797e-21,1.1596446147979065e-20,1.0225490576572113e-20,0.02887374533900793,997.2557103172377
200.0,1028.0,1.9173567981290766e-21,1.186891976487146e-20,1.0779691931187936e-20,0.030379469236333417,997.2557103172377
200.0,1028.5,1.9753202274737012e-21,1.2099279871944675e-20,1.1266426739610416e-20,0.031689493953025824,997.2557103172377
200.0,1029.0,2.017462413964507e-21,1.2283355831012565e-20,1.1673291842118434e-20,0.03277012782839386,997.2557103172377
200.0,1029.5,2.042600545871093e-21,1.2417762987029629e-20,1.1989594059275095e-20,0.03359273518895751,997.2557103172377
200.0,1030.0,2.0499999349443212e-21,1.2499999603319033e-20,1.2206804121677321e-20,0.0341349576176829,997.2557103172377
200.0,1030.5,2.039408347642913e-21,1.2528525217548607e-20,1.2318940883209701e-20,0.03438172622363323,997.2557103172377
200.0,1031.0,2.011064890862684e-21,1.2502803454789904e-20,1.232282493771566e-20,0.034325898090404205,997.2557103172377
200.0,1031.5,1.965690722310526e-21,1.2423325453531623e-20,1.2218232172640494e-20,0.033968606828062464,997.2557103172377
200.0,1032.0,1.904455527071377e-21,1.2291585631872616e-20,1.2007898144673665e-20,0.03331919478299067,997.2557103172377
200.0,1032.5,1.828924809077979e-21,1.2110042913430668e-20,1.1697390212677494e-20,0.0323947794531273,997.2557103172377
200.0,1033.0,1.7409924403480378e-21,1.1882039140192235e-20,1.1294863316682802e-20,0.03121950298303409,997.2557103172377
200.0,1033.5,1.642799275782353e-21,1.1611701329490846e-20,1.0810693996070742e-20,0.0298234541375517,997.2557103172377
200.0,1034.0,1.5366456085369995e-21,1.130381808159136e-20,1.0257033802933422e-20,0.028241380546356908,997.2557103172377
200.0,1034.5,1.4249006971438313e-21,1.0963699023609314e-20,9.647297902112956e-21,0.026511237514183036,997.2557103172377
200.0,1035.0,1.3099154228310538e-21,1.0597025367701044e-20,8.995626282055053e-21,0.02467267832563992,997.2557103172377
200.0,1035.5,1.1939410052955503e-21,1.0209694814698821e-20,8.316337773520246e-21,0.022765542208151163,997.2557103172377
200.0,1036.0,1.0790595324561256e-21,9.807662418778175e-21,7.623419412887374e-21,0.020828456290328767,997.2557103172377
200.0,1036.5,9.67127011007034e-22,9.396797607996537e-21,6.930062295129466e-21,0.01889758049709216,997.2557103172377
200.0,1037.0,8.59731765049284e-22,8.98274039703833e-21,6.248271418225661e-21,0.01700556838501828,997.2557103172377
200.0,1037.5,7.581690410803763e-22,8.570780218179913e-21,5.588565256354499e-21,0.015180783828575831,997.2557103172377
200.0,1038.0,6.634305066779329e-22,8.165752523713029e-21,4.959765823066971e-21,0.01344677223362535,997.2557103172377
200.0,1038.5,5.762079865449458e-22,7.7719555832074e-21,4.368884434543643e-21,0.011821996993723823,997.2557103172377
200.0,1039.0,4.969096688682123e-22,7.393087475612507e-21,3.82109983507977e-21,0.010319828634321066,997.2557103172377
200.0,1039.5,4.256856013027928e-22,7.032207315166374e-21,3.319813333977041e-21,0.008948741880903239,997.2557103172377
200.0,1040.0,3.6246083575180404e-22,6.6917235383888525e-21,2.86677547342605e-21,0.007712703110852124,997.2557103172377
200.0,1040.5,3.069727635753415e-22,6.3733902690105664e-21,2.462263089960658e-21,0.006611688859887869,997.2557103172377
200.0,1041.0,2.588102178478296e-22,6.078336398541322e-21,2.1052912512405165e-21,0.005642292010100102,997.2557103172377
200.0,1041.5,2.1745244939762657e-22,5.807101533083839e-21,1.793846900653873e-21,0.0047983792302193394,997.2557103172377
200.0,1042.0,1.8230566684415447e-22,5.559685268741337e-21,1.525125904374316e-21,0.00407175007395059,997.2557103172377
200.0,1042.5,1.52736029916399e-22,5.335611411206098e-21,1.2957632212017942e-21,0.0034527702845186803,997.2557103172377
200.0,1043.0,1.2809804844549773e-22,5.1339921953480494e-21,1.1020453297343767e-21,0.002930950716243934,997.2557103172377
200.0,1043.5,1.0775788216043639e-22,4.953601794429351e-21,9.400976492717204e-22,0.002495453284886056,997.2557103172377
200.0,1044.0,9.111143400177122e-23,4.7929449825575825e-21,8.060425430417012e-22,0.0021355132037982056,997.2557103172377
200.0,1044.5,7.759739472555765e-23,4.6503290283132104e-21,6.961255644145346e-22,0.0018407724121121043,997.2557103172377
200.0,1045.0,6.670581939911186e-23,4.523927914338152e-21,6.068114004456532e-22,0.0016015291979444765,997.2557103172377
200.0,1045.5,5.798265230716308e-23,4.411844537440433e-21,5.348498334173456e-22,0.0014089059635356005,997.2557103172377
200.0,1046.0,5.1030998595632924e-23,4.312162811279258e-21,4.773158494856876e-22,0.0012549470688978982,997.2557103172377
200.0,1046.5,4.550984631696882e-23,4.2229961339790224e-21,4.316277806135068e-22,0.0011326578769454275,997.2557103172377
200.0,1047.0,4.113087312119975e-23,4.142524950530181e-21,3.9554729518988672e-22,0.0010359957731628584,997.2557103172377
200.0,1047.5,3.7654012857648825e-23,4.069029064531921e-21,3.671660131856883e-22,0.0009598262836759361,997.2557103172377
200.0,1048.0,3.4882271181064283e-23,4.000910660308823e-21,3.4488232152590333e-22,0.0008998540875929732,997.2557103172377
200.0,1048.5,3.26562445460499e-23,3.9367136899564645e-21,3.273720922493735e-22,0.0008525389032201658,997.2557103172377
200.0,1049.0,3.084867706681906e-23,3.875131547380312e-21,3.1355625251313115e-22,0.0008150041190155317,997.2557103172377
200.0,1049.5,2.9359310833205413e-23,3.815015954024951e-21,3.0256770028716875e-22,0.0007849447404551974,997.2557103172377
200.0,1050.0,2.8110133812569837e-23,3.755375747183737e-21,2.9371876573239687e-22,0.0007605377742639141,997.2557103172377
200.0,1050.5,2.704121150877726e-23,3.695374456618099e-21,2.864714173522916e-22,0.0007403607061005279,997.2557103172377
200.0,1051.0,2.610703138076187e-23,3.634324650002564e-21,2.804098835987644e-22,0.0007233171195406564,997.2557103172377
200.0,1051.5,2.5273442062214823e-23,3.571679854989094e-21,2.7521696810093743e-22,0.0007085726567089027,997.2557103172377
200.0,1052.0,2.4515103763138625e-23,3.507023653993927e-21,2.706536292853782e-22,0.0006955000842279931,997.2557103172377
200.0,1052.5,2.3813421454275395e-23,3.440060394571562e-21,2.665419390590472e-22,0.0006836336411763266,997.2557103172377
200.0,1053.0,2.3154892992371378e-23,3.370602264717683e-21,2.627510769056242e-22,0.0006726316691012608,997.2557103172377
200.0,1053.5,2.252981065512692e-23,3.2985579837592252e-21,2.5918602707182517e-22,0.0006622465675563544,997.2557103172377
200.0,1054.0,2.193125455468143e-23,3.2239210893476534e-21,2.557785892211571e-22,0.0006523009863941912,997.2557103172377
200.0,1054.5,2.1354336908866144e-23,3.1467592341941995e-21,2.524804943968615e-22,0.0006426696439105075,997.2557103172377
200.0,1055.0,2.0795624595021555e-23,3.0672024730631408e-21,2.4925800168473515e-22,0.0006332651106917437,997.2557103172377
200.0,1055.5,2.0252717898273968e-23,2.985433569249e-21,2.4608788207595377e-22,0.000624027270527718,997.2557103172377
200.0,1056.0,1.9723939700338892e-23,2.9016785030021298e-21,2.4295438455516692e-22,0.0006149153854853811,997.2557103172377
